channel,freq,C1,C2,testcase1,testcase2,testcase3,testcase4,testcase5,testcase6,testcase7,testcase8,testcase9,testcase10,testcase11,testcase12,testcase13,testcase14,testcase15,testcase16,testcase17,testcase18,testcase19,testcase20,testcase21,testcase22,testcase23,testcase24,testcase25,testcase26,testcase27
T8,59,1,2,1.239001,1.595727,1.411553,0.389605,0.941221,4.218616,2.473996,3.574385,4.274410,4.105575,2.284628,0.985358,0.565475,0.433090,0.727704,0.701404,1.996160,3.031927,1.704894,2.097170,5.622990,6.317293,0.323696,0.480415,0.085817,2.370493,1.859860
T8,60,1,2,1.257516,1.600999,1.393494,0.313029,0.979406,4.103389,2.640535,3.395946,4.580013,4.087895,2.328919,1.011013,0.575858,0.448352,0.821394,0.731335,2.002450,3.068155,1.707018,2.120899,5.790630,6.450411,0.302203,0.500359,0.087895,2.809046,1.933121
T8,61,1,2,1.062753,1.610013,1.602240,0.336337,1.446145,4.883529,2.011040,3.620367,5.562996,2.234468,2.411681,1.632954,0.758955,0.460022,0.783982,1.735945,1.512177,2.726051,2.277774,2.025444,5.160470,4.767351,0.351920,0.864644,0.211521,3.048959,2.374070
T8,62,1,2,0.922438,1.758317,2.808289,0.355921,3.044977,4.286497,0.963036,1.963372,6.364696,1.245486,3.167193,1.002754,0.756421,0.437575,0.695361,1.391259,1.588103,2.319438,4.627314,2.457595,4.691111,3.653313,0.366803,1.002498,0.470175,1.530095,2.803623
T8,63,1,2,1.479466,1.648334,1.517754,0.286285,1.013495,4.113842,2.412001,3.123589,4.390948,3.873149,2.380785,0.989434,0.534512,0.463876,0.758264,1.009315,1.948283,3.020249,1.839799,2.203990,5.697971,5.546400,0.298993,0.536821,0.103143,2.294120,1.966225
F8,0,1,2,0.544786,1.408239,2.846570,0.555972,1.090263,5.686477,2.153321,1.227463,5.299834,5.816372,1.793657,0.868973,0.232253,0.873683,2.065190,0.892403,1.485520,0.339973,1.764101,5.474968,6.822033,8.516716,0.631602,1.595319,1.612413,0.763887,2.587241
F8,1,1,2,0.552959,1.376327,2.914620,0.520289,1.107841,5.676907,2.077514,1.143819,5.286160,5.700525,1.803695,0.853352,0.236301,0.912526,2.101317,0.913944,1.441623,0.339312,1.818722,5.106529,6.722729,9.073828,0.595820,1.646898,1.687141,0.703098,2.693736
F8,2,1,2,0.533495,1.421410,2.931564,0.427520,1.098907,5.820175,2.049127,1.182680,4.895272,5.565504,1.798775,0.823543,0.282277,0.951270,2.340269,0.982256,1.404680,0.328584,1.950997,4.501073,7.324255,11.651901,0.604049,1.661687,1.863979,0.627612,3.018775
F8,3,1,2,0.480926,1.393970,2.743377,0.416865,1.165750,5.697211,1.830641,1.154547,4.259614,5.133745,1.710353,0.721412,0.375992,1.066321,1.857912,1.270460,1.553461,0.331718,2.127526,5.114013,5.480753,15.496086,0.757408,1.487676,1.287209,0.916496,3.043907
F8,4,1,2,0.641919,1.361513,1.335584,0.440776,1.976901,4.792836,1.434146,1.534921,2.681294,2.416970,1.394525,0.803248,0.855108,1.136697,1.759017,1.313280,2.072743,0.409335,1.991759,3.147625,1.949645,5.447057,1.556625,1.565573,1.425629,1.675306,1.076356
F8,7,1,2,0.513672,1.547047,2.810512,0.552947,1.669302,4.906633,1.747568,2.157648,3.959494,5.294126,1.027270,0.492832,0.417097,1.258131,1.039418,1.002687,1.746723,0.499438,1.269887,2.358335,2.833668,5.282784,0.495697,1.624591,1.416199,1.899112,2.021534
F8,8,1,2,0.628711,1.638222,1.780120,0.622512,1.213123,4.392445,1.470296,1.068367,3.259795,4.538939,1.411540,0.970201,0.543857,1.189340,0.793045,1.579314,1.741199,0.580711,1.265376,2.253243,2.872591,3.323516,0.750619,1.345175,1.246317,2.999168,1.359870
F8,9,1,2,1.000847,2.084956,1.103326,1.635099,2.118910,2.896286,1.172945,0.730852,2.232717,1.191601,1.609004,1.503078,0.965838,1.988833,0.790589,2.631296,1.949430,0.630059,1.081116,1.505992,1.743362,2.601672,1.691079,2.385368,0.741298,2.541659,0.632331
F8,10,1,2,2.463572,1.699054,2.457925,2.730085,1.359347,2.636262,1.354253,1.327421,1.919621,1.472080,1.834869,0.980157,1.369386,1.046830,1.263095,2.570112,2.546030,0.711987,1.130348,0.747308,1.302074,2.280458,0.880663,1.798672,1.213294,1.061887,0.914984
F8,11,1,2,2.818742,1.139017,2.313054,1.756782,1.634361,4.814480,2.042962,1.273699,2.246543,3.658555,1.875060,0.940825,0.646970,0.767801,1.271888,1.093112,1.494483,0.487468,1.182464,1.232033,1.874087,3.564905,1.083417,1.783916,1.319494,1.036751,0.967188
F8,12,1,2,2.836672,1.194413,2.230072,0.936593,1.564530,5.080974,2.898368,1.444098,2.165406,5.570106,1.469275,1.063261,0.508757,0.501432,1.064816,0.993978,1.476599,0.472631,1.307241,1.298038,2.086036,5.095183,0.730875,1.084167,1.100183,1.338459,1.147412
F8,17,1,2,0.572695,1.137349,2.092581,1.386613,1.761549,4.976420,2.187027,1.084463,2.749974,5.427368,2.530346,0.706117,0.433103,0.955830,0.883792,1.463196,1.319015,0.595452,1.347149,2.037476,2.403851,6.192535,0.824504,1.353215,0.764863,1.420506,1.182793
F8,20,1,2,0.990903,1.257690,2.239969,0.690889,1.599027,4.398593,2.165209,1.419510,3.489218,2.435456,1.893548,2.105744,0.829791,1.217235,0.965948,0.535256,1.362588,0.512882,1.841465,1.859896,3.411374,4.822301,1.343012,1.142180,0.969683,1.307637,1.148434
F8,21,1,2,1.242077,1.423920,4.061558,0.795885,1.533842,6.473028,2.318292,1.218478,3.301040,2.623543,2.426193,1.438505,0.589505,1.006834,1.014630,0.722976,1.309582,0.502428,2.192292,2.900002,5.117870,6.642704,0.820952,0.978006,0.863345,0.919713,1.182398
F8,22,1,2,1.325380,1.361141,2.510785,0.648302,1.861275,4.965988,2.141839,0.879275,3.310579,3.597949,1.727637,1.384639,0.426513,0.867754,0.989585,0.572787,1.121779,0.616979,3.413729,2.521641,4.773790,4.216661,0.720143,1.069832,0.685050,1.603724,1.539985
F8,23,1,2,1.144894,1.193760,2.110124,0.700719,2.152400,3.126837,1.648810,0.947486,1.852280,2.031873,1.146088,1.458120,0.830212,1.816303,1.388681,1.025072,1.649989,0.362467,2.052471,1.266484,2.709332,2.513939,0.772497,1.274261,1.407844,2.198072,1.036078
F8,24,1,2,1.795473,2.013979,1.210944,2.466087,1.922647,1.972631,1.587051,0.905412,1.984975,1.139511,1.029709,1.669850,1.026227,0.829719,1.249281,1.938389,1.308846,0.723210,1.225833,0.699209,1.642986,1.166672,1.576731,1.101709,0.651762,2.769286,1.094429
F8,30,1,2,0.901432,1.187231,0.774594,0.804277,1.659421,4.772409,1.787648,1.560692,3.038763,2.663933,1.975029,0.840866,0.692733,0.986031,1.851203,1.169056,1.408833,0.554271,2.162344,2.649195,3.070403,4.377416,0.528156,1.545869,1.298969,1.567986,1.046439
F8,33,1,2,1.511136,0.835637,1.389308,2.210280,1.683688,2.455900,1.142987,1.160147,1.437333,1.660044,1.056143,1.343855,1.246559,0.962016,0.910310,2.535728,0.711379,0.732129,1.838926,1.366946,0.990320,1.386602,1.106863,0.815554,0.944750,1.468185,1.058751
F8,34,1,2,0.876855,1.480685,1.530132,0.970108,1.672920,4.614638,1.109235,0.881381,1.954263,3.901297,1.125624,1.225304,0.816242,0.617587,0.843638,1.799176,0.996810,0.418546,1.413480,2.112481,1.875374,2.246380,1.000650,1.596847,0.877412,1.567606,1.241446
F8,38,1,2,1.024472,1.710725,1.006633,1.015322,1.721802,1.393663,1.323419,1.094837,1.622126,0.970399,1.179163,1.081785,0.990589,0.683556,0.905510,0.922241,1.325758,0.863474,1.537004,0.998023,1.461827,1.503788,0.840325,1.321557,1.004077,2.072452,1.228742
F8,42,1,2,1.449245,1.082034,1.383245,1.268995,2.395594,3.386044,1.218005,1.637399,2.620108,2.423974,1.366966,1.072513,1.038270,0.667505,1.283691,1.841215,2.239296,0.445036,1.311378,2.107017,1.288376,2.420914,0.985063,1.291694,1.188085,1.313700,1.245536
F8,43,1,2,1.128293,0.973885,1.464137,0.812331,2.523868,2.988558,0.843166,1.254280,2.231944,1.895107,0.952806,1.095652,1.028128,0.452600,0.991170,1.589338,0.784430,0.704171,3.324906,2.319504,1.325060,2.207771,0.796077,0.759632,0.765684,1.401848,1.241762
F8,44,1,2,0.888698,1.406757,2.109587,0.541366,1.948359,5.907395,1.647700,1.367346,4.089666,6.015144,1.877648,0.791845,0.545431,1.158032,1.113342,1.006493,1.676384,0.477668,1.295118,2.409226,4.654816,6.699557,0.678895,1.491862,1.142316,1.158396,1.274685
F8,45,1,2,0.983061,1.455483,3.689346,0.601345,1.696017,6.011116,2.042667,1.196975,3.490550,7.451658,2.247733,0.638974,0.481171,1.283533,1.274371,0.798225,1.570908,0.382878,1.143040,3.690924,4.667457,11.780437,0.723110,1.487054,0.927666,0.914942,1.659684
F8,46,1,2,1.048543,1.514370,2.426135,0.646544,1.410181,5.242965,1.775222,1.156497,3.058548,5.766489,2.218093,0.557110,0.526817,1.240828,1.026496,0.918347,1.620091,0.443830,1.096520,2.956062,3.234637,7.241581,0.697200,1.587727,0.855687,1.009124,1.982962
F8,47,1,2,0.680486,1.166128,1.606020,1.312276,2.709732,3.305492,0.819312,1.198499,1.870027,2.243752,1.638309,0.704814,1.211047,0.957639,1.187411,1.054031,1.504670,0.701231,3.056789,1.723270,2.368564,3.201400,0.912856,1.044815,0.814104,1.909895,1.025334
F8,48,1,2,0.850169,1.273239,1.518768,1.378204,2.989033,4.960065,1.225648,1.969983,2.567724,3.903005,2.213143,0.865727,0.724012,0.783276,1.454335,1.875298,1.495321,0.601280,1.915533,3.666403,2.338306,5.024927,0.670600,1.196772,0.951756,2.265422,1.227684
F8,49,1,2,0.970349,1.390096,3.682044,0.815007,1.587208,5.310280,2.679139,1.103454,3.693067,6.109414,2.469715,0.757825,0.336599,0.970289,1.375341,0.809764,2.029570,0.358694,1.246941,3.416521,2.883215,12.330556,0.671363,1.739394,0.886516,3.307185,1.789549
F8,50,1,2,0.966619,1.402231,4.648418,0.886815,1.465224,5.988671,2.590869,1.094680,4.281628,5.718326,2.743615,0.790353,0.426252,1.109730,1.412805,0.749686,1.908143,0.333506,1.123161,3.308663,2.841369,11.930087,0.764186,1.603016,0.991794,1.840051,1.864002
F8,51,1,2,0.928018,1.423156,2.161345,0.689888,1.442933,6.496040,1.937343,1.014349,4.993462,5.675697,3.025206,0.852544,0.422563,1.302495,1.201056,0.806081,2.158640,0.423017,1.170421,2.321405,2.991468,9.886366,0.652905,1.755583,0.849116,1.493548,1.795382
F8,52,1,2,0.565714,1.067319,1.164261,1.849534,2.437913,3.396396,0.751627,1.078612,2.335524,0.518333,1.683523,0.851235,1.086187,0.776113,1.164942,1.801901,0.910006,0.613441,2.671528,1.752509,1.493353,2.397130,1.420713,0.764215,1.149658,1.749537,0.744122
F8,53,1,2,0.859644,1.469887,1.650817,1.197447,1.642895,4.711914,1.710937,0.828366,4.756782,4.753804,2.573857,0.812133,0.605695,1.217732,1.393882,1.329227,1.556640,0.441996,1.980548,2.907016,3.156525,6.577268,0.609295,1.754665,0.874598,2.161364,1.269310
F8,54,1,2,0.864914,1.424898,4.330544,0.997296,1.480308,5.266685,2.132165,1.044160,4.153265,5.075109,2.517466,0.721229,0.314199,1.396600,1.558655,0.732915,1.893557,0.309649,1.472467,3.057832,4.026968,10.370757,0.728835,1.790107,0.935963,2.251653,1.596375
F8,55,1,2,0.851035,1.412045,6.635113,0.916056,1.395512,5.526304,2.160445,1.002968,4.169738,4.947548,2.524789,0.703562,0.347577,1.500188,1.370018,0.645187,1.814729,0.328051,1.309628,2.914726,3.801959,11.717784,0.742068,1.667600,0.945121,1.720285,1.717089
F8,56,1,2,0.953433,1.488383,1.689097,0.757920,1.466424,5.997069,1.543609,0.878296,3.717196,3.909080,3.054640,0.914960,0.497766,1.474047,1.123372,1.002133,1.715298,0.431485,1.666552,2.127560,3.050652,7.240783,0.565598,1.818846,0.814266,1.452493,1.435465
F8,58,1,2,0.898216,1.454655,2.967734,0.808361,1.463169,5.258688,2.261305,0.961597,4.414458,5.215643,3.079497,0.886879,0.423687,1.541995,1.286895,0.927322,2.129597,0.414892,1.726011,2.789908,4.345421,11.886914,0.652724,1.832266,0.866029,2.211798,1.487404
F8,59,1,2,0.880015,1.414288,4.581705,1.037568,1.434618,5.564679,2.459755,1.083911,3.933976,5.177644,2.952733,0.788999,0.429396,1.345990,1.450725,0.733378,1.880443,0.344186,1.441150,3.505020,4.000031,9.723845,0.765871,1.587096,0.962762,2.035105,1.724400
F8,60,1,2,0.892288,1.460440,3.723286,0.862852,1.416747,5.724088,2.277229,1.111842,4.071698,5.614898,2.773922,0.770180,0.337874,1.356269,1.515900,0.695334,2.006178,0.360218,1.404034,3.029025,4.156925,12.471003,0.720108,1.653342,0.876705,2.060845,1.665122
F8,61,1,2,0.934851,1.491364,1.298425,1.188865,2.078590,6.914406,1.448029,1.261974,3.603272,3.217476,2.753469,0.827098,0.708976,1.247372,1.225718,1.283281,1.619141,0.494199,3.291390,2.220961,2.089808,7.076887,0.676591,1.491170,0.768147,1.714783,1.142458
F8,62,1,2,0.577673,1.290806,1.005658,2.297760,3.397701,8.071007,0.808904,1.888076,2.441614,1.586873,2.362138,0.938458,1.015081,0.763147,1.180379,1.664973,1.267631,0.644555,3.422723,2.008126,2.245532,4.250531,0.772547,1.012827,0.906380,1.488634,0.989332
F8,63,1,2,0.850270,1.465665,3.132059,0.808898,1.388087,5.700175,2.396149,0.982425,4.111715,5.851248,3.047782,0.824278,0.409812,1.258576,1.302952,0.723209,2.193402,0.352892,1.201934,2.800677,4.097529,13.416928,0.708734,1.850400,0.883587,1.911313,1.674722
AF4,4,1,2,1.578205,1.659077,1.319947,1.109994,0.954098,1.913220,1.132272,0.994400,2.180143,2.023866,2.958273,0.955447,0.684547,0.720739,1.503915,2.124506,1.330746,1.282059,1.369072,0.797025,1.167719,2.010299,1.242467,2.208919,1.469405,0.867005,0.626573
AF4,14,1,2,1.086437,2.073145,1.325410,1.365052,1.096287,1.835469,1.203279,1.271882,1.777740,1.679812,2.376819,2.106454,1.151771,0.816128,1.367829,1.677708,0.516054,1.042916,1.161229,1.273468,0.742603,1.313509,1.454952,1.139589,3.365298,0.916490,1.274563
AF4,23,1,2,0.793250,1.970652,1.240717,1.806616,0.699255,2.274259,1.262516,1.461452,1.224978,1.446648,4.409664,1.104091,0.755992,0.788231,1.353320,1.506644,0.789301,1.853409,2.259691,1.369838,1.946120,3.867073,0.567679,1.428726,1.140627,0.631742,0.850683
AF4,24,1,2,1.399868,1.731815,1.285371,1.309642,0.777173,1.356800,0.922411,1.091042,1.016376,0.680737,1.486412,1.802392,1.146867,1.079693,0.860088,2.653027,1.011591,1.289730,2.059979,0.901947,1.100638,1.153130,1.334561,1.487682,1.871974,1.618704,1.018187
AF4,28,1,2,2.287442,1.506636,2.054057,0.911512,0.997238,1.575361,2.028965,1.152130,1.377932,0.917644,3.766927,1.788545,1.217996,1.357991,1.052971,0.903690,1.202787,1.633329,2.029149,2.578287,1.009420,2.535360,0.863493,0.983043,1.226327,0.877921,0.882078
AF4,43,1,2,0.756625,3.344256,1.910076,1.095762,1.035273,2.092383,0.674973,0.710386,1.793311,0.819287,3.113282,1.389657,1.114321,0.908615,1.464005,1.966056,1.720751,0.772201,1.248288,1.110132,1.306146,1.832120,1.029481,1.804695,1.924556,0.884404,0.840226
FC6,9,1,2,1.337479,1.353707,1.282829,1.116496,1.369848,1.653626,1.229165,1.539486,2.996216,1.258797,3.475341,1.443090,1.349885,1.663496,0.992908,1.928446,1.209044,1.046542,0.786138,1.204815,0.684961,1.637086,1.424169,1.331602,0.664203,2.647844,0.920833
FC6,24,1,2,0.800465,1.273935,0.928859,1.156766,1.615500,2.334613,0.976861,1.075585,1.011152,1.366700,2.170402,0.750071,0.931933,0.809333,1.213421,1.866898,1.229222,0.870092,2.614488,1.105393,1.364633,2.486952,1.095782,0.636854,1.079319,1.841721,0.601756
F4,9,1,2,1.069640,0.808534,0.770286,1.421087,2.074795,1.825297,1.501287,1.029989,1.617034,3.534917,2.801433,1.079257,0.619528,0.986167,0.812173,1.746337,2.257442,1.390186,1.017431,0.766385,0.882162,2.270072,1.581101,1.154890,0.486270,0.591454,1.344320
F4,24,1,2,0.485340,2.059885,0.830150,0.844255,1.138858,3.659549,1.937286,1.636956,2.219060,1.383162,1.724581,1.547568,0.997072,1.462136,0.988192,1.366527,1.921765,0.990029,0.929834,1.188115,1.132208,1.592379,0.974639,1.599828,0.573067,1.587722,1.168835
F4,28,1,2,0.797818,1.089552,1.306949,0.881388,1.592822,3.787516,1.654930,2.479439,1.238776,1.299709,2.374070,1.139159,0.688662,1.480434,0.695605,1.277192,1.854968,1.688166,1.612613,0.978589,1.442646,1.412345,0.619138,2.113207,0.630106,1.269937,1.640525
F4,43,1,2,1.011015,2.162311,0.724083,1.138271,1.068977,2.280099,0.721097,1.013860,1.948548,2.709986,2.067091,1.047439,0.366488,1.677641,0.831455,1.080850,1.714087,1.275152,1.533653,1.403410,1.084396,1.468789,0.842872,2.083745,0.735013,1.596603,2.250766
F4,52,1,2,0.469453,1.428127,2.291993,0.945531,1.540830,4.927960,0.555576,1.660294,1.602664,1.122207,1.593310,1.465475,0.361956,1.388155,0.741046,1.365267,1.123271,1.741700,1.566934,1.746964,1.774973,3.789429,1.124934,2.095136,0.460669,0.936854,2.142532
