channel,freq,C1,C2,testcase1,testcase2,testcase3,testcase4,testcase5,testcase6,testcase7,testcase8,testcase9,testcase10,testcase11,testcase12,testcase13,testcase14,testcase15,testcase16,testcase17,testcase18,testcase19,testcase20,testcase21,testcase22,testcase23,testcase24,testcase25,testcase26,testcase27
T8,16,1,2,0.807704,3.003368,1.661948,0.342656,1.856032,2.644763,1.161039,1.447538,5.740172,4.643227,2.700266,1.047841,0.639657,0.613856,0.667164,1.806082,1.734004,2.324639,2.826647,2.167546,5.815032,5.269525,0.318311,1.418552,0.267645,1.792026,3.480398
T8,17,1,2,0.724370,3.103967,1.829952,0.307441,1.832258,2.618926,1.180274,1.443437,5.553221,4.741433,2.650839,1.175363,0.631158,0.510744,0.608380,1.703484,1.826929,2.289188,2.791443,2.220199,6.111642,5.390051,0.344233,1.539372,0.274581,2.049015,3.351491
T8,18,1,2,0.870385,3.334899,1.997868,0.397010,1.911016,2.619063,0.923549,1.163534,5.540473,3.375895,2.427424,1.270708,0.807166,0.662193,0.759579,2.060997,1.654661,2.025083,2.993367,2.150607,5.247109,5.174612,0.441908,1.540249,0.404833,2.319208,3.347046
T8,19,1,2,0.968758,1.453889,1.216256,0.557969,2.419580,3.119141,1.512478,0.654460,2.006139,1.586295,2.153005,1.239976,1.388190,1.091604,0.909141,2.175964,1.963856,1.167259,2.662997,1.615094,2.101584,2.231612,0.826372,0.924460,0.846758,2.863692,1.757189
T8,20,1,2,1.510792,3.509684,2.274370,0.465073,1.631648,2.608513,1.582427,1.963817,8.065230,1.893888,2.986080,1.215047,1.142441,0.907566,0.955843,1.610236,2.039538,2.508358,2.827485,2.129547,4.087553,5.388521,0.384118,1.683583,0.435728,1.806067,3.120705
T8,21,1,2,1.368700,3.168415,2.105242,0.412330,1.651538,2.688555,1.561231,1.788249,8.669832,2.423493,2.924770,1.037051,0.781701,0.623065,0.971557,1.079427,2.119527,2.479136,2.652880,2.349663,4.399548,5.744722,0.342640,1.837968,0.255041,2.536469,3.509704
T8,22,1,2,1.003618,3.153294,2.199249,0.385436,1.686797,2.663130,1.510071,1.467964,7.995706,2.948033,2.836757,0.945403,0.689054,0.667905,0.929759,1.085074,1.954245,2.459061,2.701096,2.430876,4.138090,5.280137,0.364935,1.769699,0.234512,2.802578,3.444881
T8,23,1,2,0.649828,3.073957,2.300068,0.432616,1.616169,2.737540,1.178925,1.206661,6.364420,2.213383,2.476512,0.989016,0.864259,0.956617,0.856369,1.232063,1.415743,2.163055,2.930592,2.148607,3.069169,3.962473,0.647414,1.504664,0.451929,1.989302,2.922878
T8,24,1,2,0.947035,1.498560,1.412763,0.567953,1.606016,3.959832,1.138022,0.708155,2.443745,1.810604,2.745906,1.120490,0.627428,0.895587,1.101476,1.379213,1.504762,1.883780,1.491553,1.164339,1.935853,3.062833,0.741108,1.204726,0.645863,2.093987,1.665018
T8,25,1,2,1.044966,3.403745,1.918113,0.415425,1.736134,2.998036,1.573759,1.914913,6.998032,3.214578,2.885075,1.348896,0.480356,0.723669,0.894478,1.049670,1.982284,2.713134,2.221414,2.157675,4.030992,5.267952,0.307401,1.444738,0.241131,2.377603,3.343879
T8,26,1,2,0.964417,3.168343,1.862832,0.369527,1.628767,2.907543,1.724426,2.315998,7.151471,3.429431,2.835173,1.271879,0.438259,0.673415,0.972671,0.860392,2.213263,2.626108,2.374618,2.213921,4.600847,5.515467,0.256843,1.510428,0.201593,1.750913,3.739907
T8,27,1,2,0.861356,2.955745,1.957573,0.448172,1.625373,3.031276,1.612280,2.212533,6.462852,3.563771,2.690624,1.211056,0.394009,0.819434,0.900668,0.944690,2.048716,2.666259,2.307016,2.124053,4.215064,5.966451,0.260887,1.458354,0.273829,1.283759,3.653601
T8,28,1,2,0.774206,2.044304,2.285283,0.656649,1.588833,4.360318,0.987068,1.896496,2.860957,2.519623,2.216793,0.953691,0.917759,0.969823,0.840419,1.207928,1.014137,2.719214,1.819631,1.721312,2.046136,2.856301,0.628247,1.030327,0.573137,1.076925,2.276251
T8,29,1,2,0.908484,2.705963,2.145395,0.609135,1.623583,1.893369,1.348239,2.163682,4.635951,2.211989,2.541373,1.107298,0.837673,0.705742,0.602784,1.285872,1.728356,2.276429,3.093491,1.994248,2.733640,3.251465,0.476895,1.574789,0.482760,0.950809,2.185471
T8,30,1,2,0.856111,2.933086,2.063350,0.406458,1.816479,2.239560,1.654967,1.840172,7.191806,2.711992,2.891889,0.918139,0.676637,0.594956,0.848983,1.834898,1.930614,2.702958,2.856518,2.845143,3.484791,4.872828,0.292973,1.974875,0.267485,1.597462,3.256359
T8,31,1,2,0.955171,2.883054,2.003935,0.424206,1.765843,2.368176,1.662090,1.713913,6.550277,2.769155,2.867613,1.065596,0.690519,0.558953,0.785776,1.623486,2.027591,2.729303,2.815718,2.704766,3.882193,5.275073,0.282289,1.880968,0.246513,1.936633,3.495562
T8,32,1,2,1.149566,2.823996,1.832091,0.481327,1.711429,2.352966,1.595515,1.436924,6.171309,2.412794,2.722084,1.396791,0.673107,0.629006,0.629909,1.379733,1.905772,2.798211,2.865005,2.359538,3.709190,5.433139,0.344158,1.864163,0.322249,1.621251,3.374721
T8,33,1,2,1.282396,1.100455,1.240525,0.596354,1.375646,2.782437,1.278081,1.827486,2.408872,1.554693,1.925359,1.732076,0.902831,0.950431,0.429802,1.189486,1.689865,2.128522,2.043057,1.898137,1.168011,1.804099,0.794596,0.985749,0.639369,1.437810,1.444231
T8,34,1,2,1.175680,2.159606,2.012136,0.418988,1.488411,3.222598,0.819715,1.419977,5.956721,2.315419,3.812268,1.570622,0.698701,0.632602,0.600056,1.118494,1.654276,2.459820,2.148279,2.605929,2.373420,4.821315,0.574535,1.566883,0.393573,1.783358,1.795938
T8,35,1,2,0.906714,3.139903,2.188056,0.364910,1.639817,2.832829,1.190003,1.449983,8.096901,2.837079,3.376363,1.322987,0.637611,0.506439,0.786494,1.227581,1.958503,2.602610,2.576538,2.619096,3.270797,6.083559,0.394400,1.614535,0.236007,2.042964,2.424020
T8,36,1,2,0.901235,3.226031,2.264864,0.375359,1.664427,2.706415,1.343297,1.456486,7.667461,2.941943,3.155708,1.166446,0.678489,0.488459,1.041055,1.167464,1.979316,2.617405,2.578390,2.622645,3.291550,5.225535,0.359754,1.603793,0.204522,2.184571,2.647578
T8,37,1,2,0.928323,2.862851,2.171677,0.521578,1.660614,2.607662,1.439705,1.258303,4.979073,2.692569,3.023982,0.994110,0.867969,0.628796,1.013241,0.867284,1.745482,2.578008,2.326490,2.640974,2.618006,4.115100,0.367637,1.543194,0.387675,2.033572,2.549810
T8,38,1,2,0.788192,1.476494,1.067448,0.734189,1.576400,3.244124,1.114500,1.122782,1.844658,1.251710,2.137911,0.673750,1.059048,1.148817,0.868733,0.823280,1.101861,1.089981,2.920685,2.300731,0.995323,1.813364,0.829910,0.732050,1.300919,1.326765,1.697793
T8,39,1,2,0.990563,3.089345,1.820892,0.362076,1.901334,2.651476,1.042232,1.651684,9.394454,2.774042,3.082552,1.240269,0.853496,0.743357,1.036333,0.675946,1.994134,1.853889,2.738870,2.644383,3.358436,8.369472,0.322127,1.674602,0.290057,1.721763,2.633310
T8,40,1,2,1.144473,3.198204,1.807363,0.293556,1.854682,2.704637,1.232565,1.986415,10.859324,3.016827,3.210767,1.141463,0.671435,0.487882,0.952736,0.771657,2.343441,2.090255,2.695108,2.754219,3.962137,7.715148,0.288981,1.777905,0.204401,1.786844,2.544457
T8,41,1,2,1.130839,3.354443,1.836608,0.286641,1.839385,2.744785,1.102521,1.925349,8.464396,2.834512,3.263287,1.145399,0.590440,0.456224,0.920888,1.245810,2.360040,2.240198,2.726591,2.704429,3.789218,7.052177,0.303671,1.734353,0.235500,1.869106,2.450317
T8,42,1,2,1.014323,3.088210,1.587107,0.363840,1.925751,2.732864,0.813151,1.561275,5.659470,2.015319,3.502101,1.437317,0.709920,0.449691,0.979504,1.041910,2.256676,2.635471,3.130051,2.058273,2.571976,4.644780,0.385286,1.348729,0.476052,1.627054,2.129917
T8,43,1,2,1.633716,1.826860,1.930916,0.343301,1.971326,2.280583,1.565083,1.917610,3.981568,1.954854,2.725043,1.211558,1.177584,0.931123,0.913499,1.004163,1.429169,2.547945,2.929995,2.219439,3.151594,2.551655,0.923278,1.554015,0.702228,1.623734,2.003584
T8,44,1,2,1.021146,3.248692,2.158302,0.315969,1.741781,2.645265,2.095637,2.030195,6.565188,2.583797,2.891605,1.071825,0.684723,0.805075,0.887666,0.801965,2.239172,2.328295,2.910001,2.444958,5.689912,5.778793,0.320101,2.040763,0.225241,2.885978,2.843625
T8,45,1,2,0.932708,3.312076,1.983537,0.320604,1.749219,2.687087,2.032840,1.959395,6.576770,2.715259,2.924391,1.022135,0.633684,0.631338,0.881406,0.738010,2.318510,2.327631,2.813246,2.560388,5.579071,6.144697,0.314988,1.962653,0.150050,3.550516,2.933050
T8,46,1,2,0.895009,3.488277,1.998489,0.270211,1.767191,2.685357,1.662223,1.980810,6.923947,2.653246,2.913018,0.977942,0.640858,0.580853,0.934827,0.899292,2.255712,2.317724,2.902032,2.666720,5.399377,6.296613,0.309389,2.030278,0.170018,2.714230,2.906442
T8,47,1,2,1.003138,2.034147,1.997571,0.385688,2.551850,2.941233,0.677535,1.558005,5.630976,1.507044,3.014648,0.889979,0.970605,0.704581,0.826108,1.263656,2.176836,2.230996,3.017349,2.135663,4.392371,4.963027,0.588301,1.739377,0.528501,1.492327,2.632491
T8,48,1,2,1.018989,2.790481,2.338353,0.341491,1.917241,2.597723,0.967298,1.792319,9.063940,2.775924,2.925701,1.006421,0.659012,0.659908,0.659734,1.551575,2.087473,2.391633,3.006456,2.573412,4.787447,5.966512,0.364336,1.841344,0.263520,1.534971,3.318782
T8,49,1,2,1.096457,3.329856,2.042310,0.316820,1.720092,2.582671,1.749456,1.908723,7.717374,3.215428,2.988671,0.999800,0.557713,0.518855,0.841687,1.011797,2.307642,2.401110,2.744859,2.682080,6.136636,6.581844,0.296991,1.890254,0.113248,3.055365,3.043647
T8,50,1,2,1.035072,3.262394,1.966335,0.318509,1.710262,2.600026,1.815684,1.877065,7.506457,3.133997,3.004276,0.983846,0.574024,0.504181,0.850977,0.925938,2.333134,2.393855,2.766685,2.652790,6.378741,6.324295,0.299986,1.893610,0.120593,3.258644,3.030772
T8,51,1,2,0.961892,3.394112,2.055820,0.287562,1.760708,2.637588,1.484384,1.922145,8.345243,2.979379,2.993416,1.044331,0.583433,0.535560,0.844168,1.145394,2.214981,2.412702,2.939358,2.736607,6.192542,6.507055,0.281374,1.942175,0.151064,2.976176,3.038979
T8,52,1,2,0.843881,1.111287,2.383923,0.435491,2.810644,3.768694,0.790563,1.243778,3.189936,1.427896,3.820486,1.034412,0.818086,0.564133,0.644064,1.192439,1.787523,1.874043,3.748627,1.797926,2.943588,2.703885,0.781355,0.960383,0.659188,2.187793,2.324308
T8,53,1,2,1.146181,3.453129,2.048661,0.308977,1.847623,2.632835,1.285077,1.849533,8.419793,2.904132,2.894493,1.265497,0.653423,0.561616,0.760933,1.516938,2.144731,2.408652,2.977115,2.581340,5.785215,5.904215,0.312100,1.952579,0.170534,2.433329,3.125389
T8,54,1,2,1.065859,3.419203,1.926189,0.323141,1.741538,2.597744,1.778464,1.858123,7.335916,3.181080,2.952675,1.032072,0.599564,0.493575,0.851466,0.987695,2.290905,2.393837,2.736879,2.586899,6.392466,6.047182,0.309943,1.877178,0.126796,2.882790,3.016857
T8,55,1,2,1.056332,3.412695,1.956799,0.314845,1.757241,2.630382,1.738241,1.852329,7.261717,3.115835,2.975667,0.999190,0.585970,0.478173,0.881535,1.002056,2.275162,2.384333,2.746065,2.613903,6.481000,6.051393,0.303793,1.890989,0.132179,2.931664,3.016668
T8,56,1,2,1.024945,3.444923,2.117907,0.297311,1.854576,2.628493,1.272400,1.830165,8.199306,2.825257,2.991636,1.105680,0.614773,0.498015,0.828245,1.579275,2.132220,2.462021,2.947303,2.644362,6.183348,6.361381,0.302263,1.927955,0.180346,2.053163,3.067495
T8,57,1,2,0.953875,1.039935,2.578464,0.452902,2.434169,4.076473,0.751782,1.362296,3.168210,1.472847,4.364730,1.016577,0.901753,0.553763,0.632234,1.266298,1.666600,1.912917,3.796883,1.947541,2.560328,2.823754,0.808347,0.870692,0.611060,2.154118,2.311680
T8,58,1,2,0.995316,3.468374,2.036333,0.308419,1.782981,2.631836,1.530521,1.854459,8.225388,3.228981,2.900776,1.107798,0.599657,0.472303,0.799062,1.280119,2.164380,2.412966,2.905406,2.630573,6.058445,6.470048,0.283659,1.910132,0.143107,3.609089,3.082079
T8,59,1,2,1.017317,3.342512,1.947101,0.330311,1.728521,2.655458,1.792037,1.842969,7.567957,3.289072,2.939518,1.030912,0.591740,0.459988,0.844242,0.947095,2.263185,2.393238,2.696301,2.615242,6.299595,6.107725,0.304070,1.867761,0.127667,3.422761,3.024076
T8,60,1,2,1.004963,3.419901,1.971630,0.310369,1.737866,2.656184,1.711090,1.875380,7.709433,3.263400,2.936611,1.016439,0.601668,0.459472,0.870655,1.009546,2.235380,2.422331,2.742162,2.623557,6.291997,6.228851,0.296235,1.915865,0.130258,3.808090,3.012282
T8,61,1,2,0.912496,3.111727,2.217163,0.338314,1.975548,2.695532,0.975005,1.719257,8.898529,2.596554,2.941190,1.211221,0.740881,0.471744,0.750138,1.970387,2.044535,2.472519,3.056725,2.635488,5.465193,6.017160,0.336674,1.929551,0.256994,2.238531,3.146805
T8,62,1,2,0.856696,2.103831,2.477243,0.394300,2.573798,2.857528,0.633020,1.443375,6.917830,1.964971,3.186136,1.166234,0.934553,0.467133,0.634483,1.548080,1.853649,2.352992,4.005789,2.406867,4.437530,4.412128,0.475865,1.535716,0.459115,2.010337,2.966127
T8,63,1,2,1.034089,3.443096,1.986846,0.301205,1.750716,2.634167,1.618395,1.842139,7.598123,3.234195,2.977571,1.044773,0.593494,0.469063,0.830357,1.054523,2.273934,2.426345,2.903776,2.623928,6.380267,6.260471,0.289324,1.911529,0.135050,3.301458,3.013015
F8,0,1,2,0.940259,1.148900,5.045836,0.586038,2.030371,4.520606,1.707186,1.514813,5.688518,4.739794,1.271073,1.085980,0.289466,0.946165,2.344574,0.889702,1.683533,0.470922,3.497020,5.185995,4.596367,5.703864,0.695082,1.549869,1.024248,1.136630,2.001932
F8,1,1,2,0.944435,1.154200,5.223207,0.574525,2.037273,4.451785,1.695658,1.530191,5.960304,4.891542,1.277039,1.094573,0.293984,0.945519,2.394042,0.919001,1.670301,0.470483,3.509953,5.203574,4.608399,5.932207,0.680713,1.564786,1.046111,1.140834,2.030661
F8,2,1,2,0.962307,1.169727,5.152643,0.581227,1.994481,4.480104,1.651432,1.567635,6.188487,5.025772,1.276283,1.128916,0.325012,0.934896,2.528750,0.958302,1.613341,0.467508,3.495353,5.350618,4.572550,6.561368,0.664738,1.611436,1.080217,1.137856,2.072661
F8,3,1,2,0.958276,1.191686,3.985708,0.604026,1.982658,4.458987,1.546856,1.604251,6.066460,4.835235,1.377736,1.167595,0.426333,0.959749,2.701361,0.991317,1.546140,0.475754,3.355348,5.061419,4.030196,7.616875,0.705896,1.580850,1.133360,1.155343,2.042915
F8,4,1,2,1.019812,1.308185,2.059350,0.648023,2.011555,3.873792,1.177624,1.408581,3.524451,2.378054,1.475726,1.217663,0.754056,1.436371,3.114753,1.090529,1.628673,0.483850,2.358928,2.632298,2.192171,4.613787,1.635647,1.252689,1.112992,1.261159,1.423295
F8,5,1,2,1.183196,0.734802,1.443350,0.721523,2.518712,3.184351,0.838513,1.048067,2.061009,1.237651,0.963954,1.706445,0.867927,0.855645,3.137322,1.137522,1.461553,0.502598,1.370747,2.199817,1.508479,2.762894,1.714924,0.891565,1.027351,1.650058,0.803311
F8,6,1,2,0.914541,1.031782,2.363819,0.646756,2.231753,4.267007,1.458152,1.751950,3.841913,3.615567,0.873859,1.157088,0.436916,0.955431,2.252166,0.973350,1.682714,0.444809,1.927036,2.862171,3.331892,3.583641,0.672843,1.291699,0.888366,2.866344,1.853729
F8,7,1,2,0.929211,1.079477,2.264942,0.628431,2.274676,4.292299,1.629426,1.820127,4.541452,4.346743,1.055428,1.003349,0.408755,1.099828,1.481348,0.987097,1.706859,0.461526,2.095686,2.867151,4.055084,4.187622,0.653091,1.569652,0.872861,3.177389,1.995537
F8,8,1,2,1.171629,1.150574,1.532419,0.802729,1.920421,3.633949,1.543084,1.431609,4.827451,3.011184,1.239186,1.106493,0.584964,1.323639,0.817915,1.587476,1.840175,0.574421,1.750159,2.738981,2.964168,3.680403,0.846785,1.549169,1.068273,2.843568,1.484397
F8,9,1,2,1.398935,1.158154,0.820230,1.794109,1.575721,2.605763,1.213562,0.737557,2.160016,1.398765,1.742412,1.183199,0.815136,2.247040,0.730192,2.964576,1.758327,0.859491,1.055024,1.557977,0.976913,1.882013,1.118508,1.471464,1.330422,2.052181,1.110096
F8,10,1,2,2.565188,1.394270,1.328085,2.059437,1.419643,1.942182,1.276641,1.040080,1.750216,1.652153,2.268439,1.058975,0.922327,0.888083,0.931421,2.289341,1.568618,0.811609,1.146778,0.987136,0.752750,1.660166,0.849562,1.349879,1.072724,1.399092,1.020101
F8,11,1,2,1.866947,1.178630,2.287169,1.677261,1.741625,3.009660,1.716738,1.130227,2.661350,2.992661,1.898304,1.183398,0.658271,0.672311,1.190166,1.560535,1.361010,0.510631,1.930323,1.427199,1.395020,3.018150,0.929890,1.697932,0.946902,1.267433,1.260276
F8,12,1,2,1.491563,1.105439,2.240969,1.174995,1.793846,3.235913,2.098479,1.373875,2.693659,4.156210,1.480890,1.401826,0.580268,0.605603,1.208425,1.256849,1.313730,0.488360,2.462757,1.798246,1.819885,4.012754,0.854924,1.688818,1.036739,1.361861,1.527563
F8,13,1,2,1.319217,1.102992,1.449025,0.925946,1.601953,3.081786,2.184620,1.708041,2.191363,3.975106,1.152193,1.865331,0.589366,0.612436,1.142463,1.612302,1.097812,0.506488,2.532357,1.766262,1.977494,3.695910,0.731469,1.189345,1.404033,2.047257,1.474727
F8,14,1,2,0.674995,1.385304,1.036512,1.176252,1.618277,2.008089,1.360417,0.885006,0.785175,1.609939,1.203566,1.426612,1.048864,0.813943,1.092166,1.560590,0.801138,0.596512,1.589615,0.908876,1.424217,1.455864,1.160253,0.747477,1.493788,2.484637,1.694820
F8,15,1,2,1.137578,1.015491,1.515244,0.831612,2.340360,3.507706,1.068222,0.862401,2.966610,2.638309,1.704450,1.309949,0.923481,1.065726,0.901315,1.355773,1.112720,0.404151,1.405143,1.247563,1.900466,2.562181,1.394809,1.046813,0.883083,1.918607,1.078972
F8,16,1,2,1.194345,1.022583,2.421272,1.159601,2.043213,4.141516,1.232540,1.276036,3.660194,3.569281,1.649758,1.084453,0.459522,1.125423,0.926411,1.140835,1.369944,0.398893,1.756345,1.910295,2.676520,3.251754,1.051325,1.811895,0.652914,1.527374,1.258940
F8,17,1,2,1.081792,1.022870,2.436385,1.352297,2.033637,3.898731,1.196191,1.367277,3.562454,4.249067,1.659692,1.020349,0.440618,1.018365,1.074660,1.177745,1.547780,0.433644,2.014786,2.086064,2.586494,3.164754,0.842155,1.957975,0.784605,1.982039,1.335910
F8,18,1,2,0.945486,1.007829,2.191032,1.254130,1.846891,3.307397,0.964522,1.129280,3.125066,2.971735,1.204066,0.918165,0.559096,0.985757,0.868089,1.259520,1.311916,0.533743,2.051828,1.829095,1.887171,2.382851,0.701451,1.567267,1.103755,3.159422,1.098528
F8,19,1,2,0.504858,2.121627,1.309363,1.780224,2.064780,2.981711,1.257401,0.638133,1.589978,1.334745,1.043932,1.324325,1.217612,0.971872,0.749420,1.573482,0.946537,0.688686,1.631501,1.203966,1.100363,1.450263,0.949250,1.168410,1.101739,2.723373,1.070797
F8,20,1,2,1.192293,1.120102,1.972489,0.940975,1.927430,3.866848,1.266789,1.223320,3.844336,2.167829,1.341164,1.518214,1.251922,0.984097,1.082230,0.887092,2.371551,0.566771,2.525081,1.698506,2.394786,3.372662,1.075243,1.072744,0.937915,1.261084,1.067273
F8,21,1,2,1.315385,1.071549,3.372977,0.870326,2.094549,4.413427,1.453531,1.240732,4.150385,2.903114,1.335322,1.210228,0.771832,0.840935,1.161673,0.611247,1.959926,0.461733,2.683991,2.409757,3.861995,3.650782,0.890092,1.257076,0.791953,0.826707,1.378541
F8,22,1,2,1.330135,1.020028,3.203574,0.783972,2.106335,4.343000,1.651497,1.115196,4.113596,3.187102,1.280614,1.198102,0.594272,0.887102,1.019756,0.639002,1.724707,0.429398,2.769088,2.308438,3.639558,2.893754,0.839630,1.423413,0.775577,1.168434,1.493644
F8,23,1,2,1.131629,0.939912,1.845943,0.937640,1.796724,2.903194,1.478570,0.976574,2.447551,1.745706,1.230555,1.687071,0.851575,1.012042,1.007108,0.947753,1.384991,0.486442,2.252994,1.419980,2.413938,1.946705,0.804413,1.454038,1.411311,1.512471,1.238423
F8,24,1,2,0.898873,1.317473,0.909328,1.767445,2.195585,1.509648,1.522952,0.762785,1.453918,1.207188,1.355961,2.448656,1.037762,0.892510,0.950185,1.366324,1.076545,0.728184,1.557048,0.758900,1.694753,1.767425,1.163920,0.986608,1.198353,2.462278,0.925447
F8,25,1,2,1.169449,1.200344,1.579774,1.150961,2.389885,2.877834,1.410911,0.905427,3.485706,3.957696,1.463268,1.777210,0.548415,1.016014,1.115315,1.278881,1.399071,0.448702,1.775854,1.844290,2.395563,3.905096,0.946432,1.002891,0.649090,2.602937,0.906704
F8,26,1,2,1.161623,1.134984,2.214067,1.187154,2.361290,3.581430,1.365008,0.903261,4.152261,3.964824,1.391731,1.782330,0.485661,0.999569,1.368872,0.982029,1.683770,0.466270,2.016167,2.153075,2.624367,4.615050,0.841368,1.077593,0.585972,1.906203,1.476126
F8,27,1,2,1.108580,1.070926,1.936634,1.324720,2.506981,3.644825,1.196663,0.810100,3.467406,3.366444,1.250481,2.153660,0.453050,1.203666,1.313788,1.036984,1.490504,0.528188,1.997522,2.165682,2.147782,3.277323,0.753567,1.241591,0.681935,1.500026,1.761925
F8,28,1,2,1.186667,0.960426,1.202892,1.388298,2.104515,2.182865,0.780929,1.505278,1.496373,1.664527,1.099053,1.687391,0.776463,1.398987,0.975645,1.356953,0.844399,0.860835,1.714612,1.661953,1.137013,1.495254,0.972976,2.264724,0.725312,1.481938,0.991913
F8,29,1,2,0.665425,1.138237,1.425752,0.855338,1.423798,2.598956,1.475509,3.605915,1.624925,1.392631,1.081530,1.536878,1.219276,0.846168,1.168782,1.530800,1.004638,0.725025,2.227678,2.285865,1.484494,2.212632,0.986076,1.497724,1.130029,1.266703,1.133840
F8,30,1,2,0.838825,1.119736,2.075922,0.634590,1.759035,3.533455,1.406625,1.829631,3.237551,2.776181,1.510446,1.241588,0.728138,0.764998,1.696643,1.225963,1.461311,0.540264,2.633412,3.801524,3.059266,4.162489,0.670606,1.163667,1.162301,1.056881,1.206165
F8,31,1,2,1.035338,1.075718,2.555225,0.508052,1.878054,3.596491,1.492636,1.543967,3.523289,2.923685,1.352900,1.096974,0.667231,0.737717,1.741880,1.016106,1.333323,0.513758,2.185987,3.113921,3.227450,3.985920,0.757531,1.301257,1.121863,0.990299,1.574534
F8,32,1,2,1.318613,0.981835,1.924049,0.508383,1.866358,3.499449,1.336940,1.359894,2.949116,2.620688,1.107676,1.261402,0.865255,0.820522,1.263847,0.858715,1.000080,0.639464,1.924459,2.267254,2.415615,2.446486,0.833146,1.418510,1.077424,1.133348,1.431275
F8,34,1,2,0.965871,1.286336,1.763827,0.810975,2.063182,4.219943,1.273302,1.280834,2.553331,1.809104,1.229945,1.223006,1.102134,0.742481,0.856508,1.373096,1.071258,0.477709,1.590612,2.096414,1.679969,1.838190,1.038480,1.366884,0.571162,1.324085,1.062493
F8,35,1,2,1.089477,1.283595,2.099770,0.681021,2.033644,4.394583,1.115000,1.197186,5.106275,2.671392,1.220980,1.282807,0.775714,0.685464,1.142627,1.184996,1.955141,0.389661,2.453629,2.668392,2.628776,3.907279,0.939729,1.586806,0.638279,1.420709,1.166081
F8,36,1,2,1.021336,1.281944,2.012225,0.726542,1.821635,4.294784,1.126571,1.094886,3.961357,3.255951,1.189246,1.376061,0.711744,0.715181,1.459164,1.137146,1.873897,0.396268,2.676764,2.420543,2.864278,4.654165,0.847730,1.432578,0.614880,1.554010,1.357814
F8,37,1,2,0.995183,1.303253,1.350089,0.773405,1.515984,3.412420,1.055653,0.753955,2.290518,2.594772,1.175705,1.011751,0.852686,0.755419,1.365965,0.873165,1.264471,0.539646,2.124480,1.920542,2.147478,3.362533,0.952407,1.148368,0.822439,1.351956,1.357185
F8,38,1,2,1.365637,1.388035,0.947407,0.891285,1.769883,1.544582,1.086799,0.825141,1.605638,1.211815,1.538164,0.744114,1.156166,0.998623,1.166492,0.903820,1.270658,0.927614,2.349709,1.063001,1.289893,1.510437,0.965394,0.983537,1.209624,1.514754,1.376447
F8,39,1,2,0.951656,0.983566,1.513448,0.703053,2.788849,2.842738,1.417577,1.774216,3.124997,2.366719,1.460640,0.807236,0.833054,1.010535,0.821214,0.887434,1.327534,0.429532,1.787895,1.589684,1.438463,3.884975,0.917886,1.705299,0.697499,1.421899,1.569763
F8,40,1,2,0.908351,1.064251,2.505090,0.631190,2.460901,3.471822,1.399465,1.682268,3.576567,3.067597,1.504535,0.812301,0.686817,0.801328,0.927484,0.780295,1.883160,0.333712,1.871756,2.056301,2.199211,4.252467,0.851543,1.577196,0.575531,1.769185,1.731327
F8,41,1,2,0.960622,1.079686,2.758279,0.700758,2.257602,3.634204,1.240540,1.492660,3.731541,3.373667,1.263924,0.933375,0.672021,0.778450,1.316684,0.937771,1.889023,0.294974,1.891976,2.054561,2.397530,4.067481,0.771028,1.676639,0.591821,1.706114,1.682579
F8,42,1,2,1.286345,1.041722,1.318169,1.255772,2.339064,3.188043,0.924752,1.458573,2.759470,2.152113,1.081657,1.192928,0.977218,0.697125,1.346753,1.185424,1.455916,0.505595,1.772469,1.714605,1.551571,2.180943,0.900222,1.188638,1.278678,1.500445,1.344259
F8,43,1,2,1.129900,0.939853,1.860213,0.759318,2.129885,2.192352,0.824544,1.157728,2.416178,1.648141,1.318759,1.148517,0.851131,0.685084,0.968401,0.791844,0.808179,0.860396,2.675674,1.878969,1.475532,1.716565,1.110522,0.686053,1.170800,1.630107,1.428199
F8,44,1,2,1.146725,1.027212,3.932779,0.499236,2.656599,3.585963,1.240558,1.647381,4.716028,3.576458,1.642668,1.156160,0.607435,1.113162,0.962194,0.653519,1.792673,0.560117,2.394528,3.852491,4.124975,4.168106,0.742136,1.161500,0.840789,1.062168,1.511495
F8,45,1,2,1.070535,1.097422,4.283237,0.555334,2.391894,3.545046,1.353430,1.585296,4.369944,3.928475,1.811961,0.980287,0.623422,0.971958,1.137111,0.718942,1.818707,0.482815,2.572180,4.242051,3.705725,5.449976,0.843064,1.325175,0.741644,0.937610,1.679371
F8,46,1,2,1.021425,1.103252,3.681450,0.587027,2.306268,3.468715,1.326167,1.543949,4.182832,3.632354,1.827890,0.890820,0.629923,0.917690,1.118191,0.758446,2.046716,0.478308,2.605814,3.837998,3.022845,4.879417,0.822331,1.365947,0.703321,1.041203,1.767540
F8,47,1,2,0.789300,1.097851,1.587579,1.160627,2.652092,2.617961,0.914276,1.388418,2.518013,1.988608,1.851777,1.068435,0.982180,0.963174,0.985369,0.883303,0.861578,0.688569,3.396403,2.223034,2.274151,2.655282,1.039317,1.212184,1.159973,1.689190,1.217263
F8,48,1,2,1.089556,1.032054,2.126751,1.091819,2.908229,3.318766,1.073455,1.855557,3.214337,3.479873,1.931556,1.478433,0.708271,0.878088,0.866103,1.002950,1.266226,0.627603,2.958358,3.188371,2.572893,4.139278,0.827032,1.312734,1.029833,2.218286,1.434789
